,pred
2646,428.0144999699861
2647,422.0612066511721
2648,421.81730118378954
2649,429.55645470324293
2650,447.45550936470823
2651,481.78622387187505
2652,527.5162504143241
2653,562.1697583843268
2654,568.1057022068331
2655,526.4752457258526
2656,449.00009016446984
2657,363.4655807691573
2658,312.0392060667461
2659,276.6609233903274
2660,262.77078017500895
2661,226.9327040113958
2662,216.00046997275484
2663,165.59213610126466
2664,165.9286363039381
2665,216.29138045899802
2666,297.9831463710407
2667,391.3300728381468
2668,440.257642485433
2669,433.2125243087939
2670,419.4907631246614
2671,405.8896607019267
2672,411.9759935648134
2673,422.709333953666
2674,443.93783927490045
2675,354.81634334516804
2676,404.33032290717165
2677,454.92462317257286
2678,469.5416755025741
2679,430.8085433694039
2680,379.52282954904234
2681,303.83540502973875
2682,246.84607160437156
2683,243.78717443501617
2684,242.84427681799517
2685,253.17480181840563
2686,209.57276104400097
2687,181.86905158264142
2688,175.5455842845791
2689,228.27360651508985
2690,306.4668518538435
2691,382.47064564624236
2692,420.91762629352183
2693,426.56476968216737
2694,404.65131533728464
2695,393.5676020954852
2696,396.64365553253583
2697,410.09900211580253
2698,426.1318245318347
2699,457.9177526752091
2700,492.31113396829153
2701,537.4308484156949
2702,541.5886496077972
2703,503.41059787249185
2704,416.7324112252306
2705,332.8766025911462
2706,268.30809181908256
2707,247.87478381727956
2708,267.02618725101536
2709,249.36191174708873
2710,207.7249892507946
2711,168.88823463826947
2712,170.93023397154616
2713,215.83028363048135
2714,299.9179686733399
2715,371.20535746510205
2716,412.3375390200636
2717,422.86235514603516
2718,402.4800315895528
2719,385.3271351547766
2720,376.3224165028472
2721,392.996150278222
2722,411.9121259847825
2723,443.5548301610726
2724,491.2537042757464
2725,534.5775573209803
2726,542.1267441224253
2727,503.74269510102476
2728,429.35934562951724
2729,330.826089741692
2730,277.0444962760793
2731,271.7645995592177
2732,261.6011518935403
2733,248.48745907140304
2734,195.09615354280828
2735,171.01724992486135
2736,172.38443927861655
2737,220.0871146927795
2738,295.8655710323131
2739,376.8839283305524
2740,419.50416011733705
2741,447.0313449939349
2742,431.31268759416014
2743,412.4716712743409
2744,409.54924413693936
2745,416.2100582803698
2746,435.79520666345024
2747,473.68475339696965
2748,518.8525608130367
2749,567.7688763970091
2750,557.3132516871688
2751,513.0053098780809
2752,416.97335023091034
2753,331.6512748898788
2754,279.4461380117456
2755,260.47501442061406
2756,256.06436744996756
2757,244.2405424990651
2758,211.15610851676445
2759,171.22384560242625
2760,176.70159881215307
2761,227.33072780552462
2762,306.20419339383693
2763,383.17595256165345
2764,422.3239880746359
2765,426.1676544574697
2766,405.03600489288993
2767,395.2722856852622
2768,403.8156456914747
2769,413.09832384016295
2770,427.296311569071
2771,465.9535742018173
2772,511.20953542511234
2773,541.3687855976499
2774,546.421140667837
2775,505.85882285216456
2776,426.0552207205428
2777,340.4942131931024
2778,277.27758226601105
2779,262.5438641231744
2780,263.1437310346824
2781,245.15041709838377
2782,216.114485558632
2783,176.25620374526784
2784,179.32160898697353
2785,230.65571157433493
2786,306.5075683578841
2787,387.5779911739379
2788,425.2560933616714
2789,432.63896226994666
2790,416.42279552807975
2791,402.1984930752781
2792,406.24657831629753
2793,420.681757776737
2794,438.6313444243583
2795,471.4121231205297
2796,520.8296808858368
2797,557.5038871025633
2798,550.5284233017603
2799,505.5487714227254
2800,426.31537174352366
2801,349.4481638559756
2802,292.0400110125087
2803,271.6527921775701
2804,270.90903105275237
2805,259.5923030831553
2806,230.38698462846713
2807,191.60301265766145
2808,194.47779466964676
2809,241.87999748526846
2810,318.14861268613447
2811,367.83353596243575
2812,407.676096684145
2813,404.1425362009938
2814,407.45201224930787
2815,384.7585700959277
2816,382.6907296020383
2817,388.5030194247332
2818,416.0676642267994
2819,450.6331967232163
2820,501.8950824699072
2821,560.4050543952991
2822,573.5877614469396
2823,525.4154795936241
2824,446.30898816930096
2825,350.20578315399075
2826,290.62119476796806
2827,288.94026817641765
2828,265.2986745005565
2829,268.7548524271244
2830,220.68353827782605
2831,193.28529505164772
2832,170.77559067683774
2833,236.85638384514996
2834,319.67717802247637
2835,393.4606730561416
2836,424.7637624707634
2837,436.20919155323065
2838,416.6219442462626
2839,400.97376006217263
2840,399.712228608627
2841,417.3361402073672
2842,430.38948534528265
2843,441.977027137538
2844,485.9026527323848
2845,527.6943703057441
2846,535.5621458840084
2847,521.9059087101284
2848,445.607316445411
2849,344.3751806021994
2850,299.36417095686375
2851,277.8135710255973
2852,280.0609836485569
2853,267.9921770730007
2854,230.1887837361477
2855,189.84016873845073
2856,189.2013549927098
2857,239.23792645422276
2858,317.4311717915379
2859,377.42687366256587
2860,420.8732734056318
2861,424.0891708262161
2862,418.494142794443
2863,398.33416283711847
2864,394.5532815124364
2865,397.8396701912101
2866,419.3104397314511
2867,445.6905623622745
2868,489.09580530236667
2869,542.7645002227389
2870,534.9151623081834
2871,498.0850901037529
2872,418.0553723325283
2873,335.46513103557993
2874,262.9583723550202
2875,245.0827982215069
2876,261.54275088769356
2877,245.68584231020017
2878,215.4909668038168
2879,171.12235298778393
2880,177.20378261990214
2881,216.10356909235702
2882,298.84778289721237
2883,379.128637658405
2884,409.5937032176965
2885,413.51834125410693
2886,375.2392451583171
2887,350.5506607043418
2888,344.84709126217115
2889,376.63674347997556
2890,370.53984074184274
2891,403.7757817005769
2892,448.1596192175303
2893,495.32128681238925
2894,500.92735464357145
2895,467.1055138775175
2896,390.6245453530861
2897,275.8923982609814
2898,225.62056135078979
2899,198.2128584114169
2900,201.4668597730103
2901,193.1689774265938
2902,160.24094002065107
2903,154.24786510033195
2904,154.02632596426992
2905,215.82163415773778
2906,295.3897552515644
2907,359.2356497217564
2908,395.0040809949122
2909,385.78976480624993
2910,342.51918398934436
2911,345.6371334852221
2912,321.17970955815304
2913,355.9424963429083
2914,312.79632945880314
2915,362.1850439032587
2916,406.6766074057595
2917,454.24945175255397
2918,491.0367879144175
2919,447.8454557750946
2920,376.7311734951816
2921,296.901152541408
2922,211.73734794824156
2923,229.7629493792562
2924,238.85016468513922
2925,224.04386942420544
2926,189.41434845238973
2927,156.5912951894698
2928,151.12202419801426
2929,205.11433958079675
2930,312.2010249472463
2931,382.13564273691804
2932,414.82886870589675
2933,408.83522430343913
2934,395.1335580376326
2935,392.2578815439135
2936,385.0384068763762
2937,392.2348244023718
2938,413.6085672517355
2939,459.89569669551173
2940,506.4996374503046
2941,534.8636465377755
2942,532.0451219338083
2943,491.72222574084617
2944,407.2040095605101
2945,316.6435829359892
2946,268.32983881128155
2947,249.93740644717832
2948,263.84769033059257
2949,233.68409902212485
2950,201.2804728003726
2951,166.09593958844482
2952,164.45017891056912
2953,215.78428149853016
2954,300.06490068611606
2955,365.83638451858246
2956,414.76326291787416
2957,425.01988349548526
2958,408.59894608914465
2959,411.9880028458387
2960,399.20730287577317
2961,407.06055893294604
2962,420.3013671615595
2963,456.31927855367394
2964,501.8279680023877
2965,540.5173810779993
2966,542.1227726491011
2967,493.43533758743916
2968,415.26656110764077
2969,333.2135591389923
2970,278.07660287896306
2971,269.54057434591414
2972,277.1774258374346
2973,259.02517224212284
2974,225.78042348624967
2975,182.32270291628566
2976,189.23691522705818
2977,237.26270386748098
2978,315.7277470509717
2979,393.2101442054466
2980,424.69738378890673
2981,428.62293475832047
2982,415.65960578817766
2983,404.71762584583087
2984,405.0217898071802
2985,417.0352869545654
2986,428.8797044569465
2987,465.699865433734
2988,514.125851036762
2989,547.393962157492
2990,554.326923543154
2991,511.1617239918577
2992,433.6865684321731
2993,345.25276833612196
2994,299.20929517209737
2995,282.02403297246656
2996,270.1536049079789
2997,244.92083639031068
2998,206.8216100915285
2999,177.21937101765965
3000,180.67380035985008
3001,230.3603006024029
3002,311.6300964364603
3003,390.7085384008878
3004,430.5456607323648
3005,434.6391514118081
3006,413.20851323247314
3007,408.03617321461536
3008,407.63343412654507
3009,415.40269988832415
3010,442.8324125353192
3011,467.105934523545
3012,514.7491566022896
3013,557.8843454153213
3014,567.2490581905104
3015,527.4942886358522
3016,451.5924206308272
3017,358.5675674308702
3018,308.8269961855937
3019,300.9606335141298
3020,323.2720744315909
3021,275.5460933925163
3022,244.32462345897386
3023,196.3786718166328
3024,197.2562054559724
3025,243.45496236795813
3026,315.447000381251
3027,390.8164758725042
3028,420.9462344624736
3029,419.8164412776294
3030,408.8894832059981
3031,390.54721409679905
3032,390.7828590996079
3033,410.51032577616905
3034,425.3326264394374
3035,458.787696318142
3036,499.3525308218673
3037,525.9633023323527
3038,535.6820908843072
3039,491.3883989334697
3040,414.59581385644833
3041,309.0789547430022
3042,287.0174780626303
3043,234.48498594342908
3044,262.18280300884567
3045,249.99534112650764
3046,194.508067523693
3047,184.03732703724637
3048,181.94598398763992
3049,243.86953881243238
3050,325.0686656289742
3051,382.51663531452573
3052,426.1431601804028
3053,424.0110402656511
3054,403.24033742258376
3055,395.5555351188366
3056,385.0399918793312
3057,408.2394479708055
3058,439.59726428149764
3059,472.5830511445755
3060,497.8129507582541
3061,552.5743425003897
3062,544.3794788587574
3063,503.6258128846712
3064,421.72517107421004
3065,337.5751593354819
3066,284.6073633638392
3067,261.15759770049857
3068,260.56927621898603
3069,243.47954365358476
3070,203.09239479377743
3071,177.18637519096842
3072,178.3128155841793
3073,227.9586295865048
3074,305.81329583583863
3075,376.3900713740685
3076,422.06935003709816
3077,431.3838211857389
3078,410.90095123147347
3079,409.18861524788394
3080,407.4790973660711
3081,414.5386347175602
3082,436.3683608694196
3083,471.21204673879936
3084,517.2005474388948
3085,560.7339614844169
3086,571.1649479656548
3087,524.3626628423764
3088,440.06613807427476
3089,360.23611712099677
3090,311.1970591729981
3091,297.0310135838866
3092,284.9808567991902
3093,271.80905231745373
3094,216.32528675852342
3095,183.8521352995757
3096,201.3537952428515
3097,253.32639547410272
3098,329.21739075403764
3099,398.00564476319096
3100,427.6267038829052
3101,443.13727987472475
3102,406.1419877615308
3103,402.6726205459887
3104,403.84764587872235
3105,415.37451324589847
3106,443.38667426299014
3107,475.69377190400814
3108,524.8402057622885
3109,565.336393141291
3110,580.6540056977258
3111,535.750505571041
3112,440.96150910721076
3113,364.09605221155994
3114,257.884203193988
3115,255.7983661647287
3116,289.9898460984563
3117,278.8213253152568
3118,245.74596347540188
3119,218.00980924191174
3120,194.7402360619468
3121,263.3296022295782
3122,331.4005137437507
3123,421.24889939005516
3124,458.38966462400316
3125,465.46602567085563
3126,421.20780956459214
3127,410.50148679601875
3128,409.7040074514082
3129,421.52564004357635
3130,441.49043354781315
3131,478.83792879235153
3132,495.76084801955255
3133,520.4881903043511
3134,535.9614473723964
3135,529.5402974486449
3136,419.556081733312
3137,298.39204574428464
3138,249.16288976695415
3139,243.56356925477866
3140,237.40953998267258
3141,233.49542870266777
3142,186.79342609729719
3143,190.72270760689838
3144,159.40408845716232
3145,262.7535943698801
3146,310.6118823400065
3147,383.7530971809641
3148,449.6984053647658
3149,421.7565306275265
3150,402.64886749628823
3151,399.8009432669294
3152,399.6603550185509
3153,407.34340232571026
3154,423.37169950316763
3155,451.15024471712695
3156,499.0728625589077
3157,536.7240816038806
3158,552.2922723330721
3159,488.15123714047445
3160,412.64313864494204
3161,332.3928437054494
3162,295.2229230009843
3163,279.2328459866415
3164,280.9172411948727
3165,270.1744556695296
3166,216.26165787936418
3167,180.02550892906652
3168,204.5357986089618
3169,252.09793914691167
3170,329.3283046806265
3171,390.75514735800107
3172,425.61853061710315
3173,425.3042935118515
3174,410.7725715140863
3175,396.02059701733754
3176,413.5271335242734
3177,419.40724612055465
3178,437.2060195825951
3179,468.650399847382
3180,519.4299467469253
3181,557.0148806708241
3182,556.1789016383748
3183,506.27979403886764
3184,429.2315622534521
3185,352.1503959119682
3186,294.44182264768943
3187,285.37643811143874
3188,294.1576243487342
3189,282.0888177721225
3190,241.17822776754025
3191,197.41376829928544
3192,199.26929786514137
3193,245.89692064655068
3194,320.05073568425695
3195,388.79703377373687
3196,428.3422284099923
3197,430.2101463000135
3198,424.4139367243448
3199,412.37843866392257
3200,404.61078512306625
3201,410.755977919564
3202,426.9217498216975
3203,464.43464567988815
3204,511.05411734408426
3205,547.9618802476045
3206,509.62145855025534
3207,425.6344842857715
3208,348.8418992079724
3209,324.1660180823871
3210,266.8212712262872
3211,249.90845225104627
3212,264.0469377516837
3213,244.88572504902547
3214,222.1392285244028
3215,181.82077747918777
3216,171.69249943967125
3217,234.2503725657749
3218,308.2439901491714
3219,374.04383284882357
3220,387.4817358965721
3221,405.59185816405187
3222,412.4107892703654
3223,406.4720180930181
3224,380.9756271540657
3225,386.5052292720052
3226,406.8470884112663
3227,441.449404579977
3228,481.0739263861741
3229,474.034909622436
3230,490.5114250872765
3231,470.92065150372076
3232,376.7470090310601
3233,312.23280982567485
3234,239.07799659245146
3235,231.78289301817867
3236,265.6089986409829
3237,243.08370645183356
3238,210.15566904469736
3239,167.59856150148343
3240,182.89524536030314
3241,232.2521606151587
3242,293.75762415517147
3243,362.98642016106874
3244,398.0612916221964
3245,381.43047135743825
3246,356.14252339949644
3247,331.7716468197967
3248,352.3170111401539
3249,360.5045165915366
3250,354.25609324498055
3251,396.3087364718577
3252,438.0707501239669
3253,482.27589978820185
3254,489.2820708668943
3255,456.1848061866069
3256,374.3047208276657
3257,295.81817111185273
3258,269.85468865209555
3259,262.41952413357853
3260,241.0970916814171
3261,253.02057783762865
3262,219.26440823633843
3263,180.8294710716553
3264,177.81644431143306
3265,235.06904391928578
3266,306.63725256510696
3267,372.5369483486304
3268,418.0946570747793
3269,410.4412304187636
3270,421.6093205594956
3271,400.637311723422
3272,387.6428988861008
3273,392.10555147923856
3274,413.655618606029
3275,451.6231384898347
3276,506.5034358544743
3277,564.5831443356587
3278,576.5375705024237
3279,539.7351633372931
3280,464.3150576850935
3281,346.9240417698705
3282,321.4887656704219
3283,282.058868651512
3284,248.53638816407246
3285,252.03546364385656
3286,251.78712775388382
3287,192.54663562940357
3288,199.32963735558468
3289,222.20526291749042
3290,293.36673696213245
3291,395.46389196144855
3292,454.10394240420317
3293,413.8656628564547
3294,401.1331937809622
3295,400.4451097055731
3296,404.00268044814777
3297,401.21618711919547
3298,439.9222695917188
3299,480.588638113451
3300,523.122520460248
3301,570.9363500416002
3302,576.0161751377299
3303,539.3139404966516
3304,454.6221228765321
3305,374.76754783489923
3306,337.5330927547627
3307,316.86237658989876
3308,298.0510227246806
3309,280.8106081348993
3310,245.11966585857292
3311,217.19991734055117
3312,217.58035603918677
3313,264.38289150781384
3314,340.0279208811027
3315,404.41853950629513
3316,464.697001740969
3317,464.5016293833674
3318,456.82014652157625
3319,440.0105861704639
3320,441.0769497047571
3321,447.8404947988008
3322,467.92461900928714
3323,496.0811042505769
3324,555.8438206764014
3325,584.5015737532145
3326,579.1553981294401
3327,525.5278532505421
3328,444.4650372321553
3329,368.75165907243314
3330,314.83094105891985
3331,295.69595684445034
3332,277.03815294793617
3333,262.2604454140197
3334,235.4099953278535
3335,198.98296310194775
3336,197.3524062366649
3337,251.75007240040225
3338,325.8625087949174
3339,396.56033814275236
3340,436.7584731517293
3341,447.44630629264856
3342,425.3546649657715
3343,411.6780461410025
3344,431.6994159285991
3345,381.739825942153
3346,399.52020372263473
3347,462.8185108594373
3348,506.8006312163087
3349,532.7429817155364
3350,539.6075155532808
3351,498.3581963012218
3352,421.3099645150331
3353,340.0847233170503
3354,284.16134042729004
3355,271.92987696035374
3356,275.3236533640803
3357,265.55208264216145
3358,226.17584715342267
3359,173.8802148176256
3360,175.3415294680855
3361,230.76100246884766
3362,306.2627970362847
3363,344.8482284728058
3364,369.93280567505667
3365,353.8099549462507
3366,354.97207608903904
3367,334.4635216636976
3368,330.81320232329495
3369,334.6168461546415
3370,357.939977497608
3371,349.24610890784726
3372,385.72575082052805
3373,424.71977434778023
3374,436.6529980060199
3375,426.2571793865753
3376,371.8684341774077
3377,285.0333101534243
3378,233.16988521214844
3379,208.97259247397815
3380,223.1285863097955
3381,197.34390299330738
3382,165.50764091513952
3383,138.30382672302025
3384,130.91965753583634
3385,185.2165101522968
3386,272.5561344523401
3387,312.97733017966556
3388,347.9083044094939
3389,352.95601370144533
3390,327.42215846648423
3391,316.67380099430227
3392,309.9659296448598
3393,314.77564635240304
3394,338.95532004067326
3395,344.4090278845407
3396,391.2872087135087
3397,450.67823547240846
3398,461.57474193960206
3399,418.96105095208094
3400,321.4197137993897
3401,262.96015175154815
3402,188.94100373449896
3403,205.815181344647
3404,214.31643298379143
3405,168.8794705273257
3406,132.97662601824095
3407,99.96590505900676
3408,110.12178971432752
3409,194.59806992821268
3410,271.4747402521527
3411,363.8272615389375
3412,384.0855790695541
3413,376.74202036568323
3414,357.04242637857993
3415,350.1741914197134
3416,343.2123339816649
3417,356.9774609311366
3418,382.3380200331187
3419,412.9368231695929
3420,449.494647057995
3421,499.1918511102382
3422,501.3614285318564
3423,466.91618432012666
3424,391.0907361197338
3425,305.1603157165448
3426,257.46472900834516
3427,245.31839857007088
3428,236.5426508039302
3429,228.7582561534407
3430,195.00208655170798
3431,162.5289350931278
3432,160.17759324159437
3433,211.47845785483406
3434,290.3519234432932
3435,385.76016044935875
3436,425.0571536306001
3437,430.5898061432666
3438,413.52495348933087
3439,392.93366073246375
3440,381.8718632219814
3441,405.98714135924627
3442,436.78903252479523
3443,469.76786578727075
3444,513.6803557711398
3445,544.0139504226454
3446,526.8298189723602
3447,473.0580139032848
3448,415.50584584863634
3449,335.98874300609526
3450,278.33163110397174
3451,265.27395048970124
3452,275.3765624834966
3453,264.0109342427942
3454,227.41508337513108
3455,190.1076396365455
3456,188.99155270485926
3457,232.43700589332917
3458,312.0064591625897
3459,375.6103303405121
3460,412.1125621928886
3461,410.579621476777
3462,396.7191843030256
3463,399.88586127999986
3464,393.15979846827713
3465,406.005189276485
3466,428.19753786301305
3467,456.89524476012446
3468,499.529934984395
3469,534.179917758064
3470,539.8833286812375
3471,495.83352293485615
3472,407.9122358271476
3473,329.89866415899854
3474,272.49673549947806
3475,273.52510068226024
3476,266.45991416835636
3477,255.8149218186784
3478,222.57017306196502
3479,174.07216794899847
3480,176.27521433816474
3481,224.97273860047136
3482,300.02883310105614
3483,373.46106748345625
3484,425.0366947388282
3485,445.05287166963797
3486,426.0522405939604
3487,406.60176676397964
3488,393.91496006730426
3489,408.66805777557454
3490,423.2039260470139
3491,445.5430749604585
3492,484.2712826936398
3493,528.3028093924671
3494,540.4322973321064
3495,501.24313752432244
3496,426.5786362884567
3497,336.2848111826067
3498,287.203822124499
3499,262.62944160941373
3500,255.06655941228303
3501,238.84112463759575
3502,203.4898438721661
3503,156.70127419221444
3504,160.76089368181798
3505,211.99737775778885
3506,291.9191940623026
3507,364.48288404962653
3508,413.6225087077918
3509,413.0238551050293
3510,406.84361756866826
3511,389.87932875669617
3512,393.7086191344771
3513,394.5495078157694
3514,418.62676654687016
3515,454.4015966522584
3516,504.34205458547007
3517,535.783981685393
3518,545.3160478094667
3519,502.6789442076441
3520,415.429879619048
3521,328.4562615646337
3522,284.9858306165371
3523,266.1219064542414
3524,260.44631193553636
3525,247.61846070160755
3526,218.5718877653245
3527,179.97142468658885
3528,182.4986898724658
3529,229.12631265507233
3530,308.66302923095805
3531,378.1268252299986
3532,416.282786337211
3533,394.10547778738965
3534,415.04594542255137
3535,395.1104395332371
3536,407.0278468223088
3537,411.5981985187314
3538,433.0689680573257
3539,464.75408832765356
3540,511.45597218460136
3541,555.9818549171599
3542,537.6442537809546
3543,493.9741476576004
3544,407.2388402880515
3545,320.75573886074056
3546,272.9272359261642
3547,244.1356312043817
3548,261.5170850296819
3549,253.02682500327708
3550,220.1404987267191
3551,182.02813781863054
3552,188.53153753078726
3553,233.10975337038946
3554,311.1428012594067
3555,385.74522664826515
3556,424.9251576940385
3557,388.0845218719049
3558,383.70282655643257
3559,362.8565649478177
3560,330.01062310513583
3561,347.4598759540623
3562,378.95765984997547
3563,433.9211967631313
3564,480.57459069910965
3565,525.9181588939721
3566,483.61385861342
3567,441.0330766536613
3568,383.0450807333955
3569,338.50151435790696
3570,287.2516815239894
3571,267.4426229531013
3572,263.29400762509295
3573,254.23047757737564
3574,223.99389094050656
3575,189.33343843546817
3576,189.7836349193365
3577,237.12083502360136
3578,320.7238781255973
3579,393.31586051986767
3580,435.5861905042392
3581,429.31904810069886
3582,411.3786712488543
3583,386.5654299623649
3584,364.23236574063355
3585,395.49544667990824
3586,422.4250112537661
3587,450.78307329959614
3588,500.56123875939943
3589,543.1211651712
3590,549.9492504321679
3591,512.1432073299341
3592,427.6114760207165
3593,342.792768443783
3594,271.0517759575598
3595,262.94487581982963
3596,257.91064302330574
3597,246.0868180715155
3598,212.3306484693412
3599,168.66760306286957
3600,169.09817593686876
3601,201.6507599866789
3602,307.97840069556605
3603,366.5201814505422
3604,391.10381607713305
3605,386.4429104398663
3606,375.63814737372905
3607,369.27571364007747
3608,364.90499237886985
3609,375.29622843799655
3610,399.4369384583864
3611,434.0655032625847
3612,495.8112798914724
3613,536.0600892293251
3614,539.1111248299667
3615,488.5174483513807
3616,415.78879346651576
3617,318.83005206028423
3618,263.2144991208853
3619,252.99033114673483
3620,257.38437110751613
3621,248.60938575977138
3622,216.88200345205172
3623,175.68647457795387
3624,178.7518798207688
3625,233.8274973769325
3626,306.29224928835026
3627,377.5820934896735
3628,416.50736733074393
3629,400.83965901318913
3630,382.9744424930244
3631,378.6986979613047
3632,387.6754320575578
3633,415.1884191283575
3634,413.8063327570034
3635,441.25925549898585
3636,511.9571476679432
3637,513.618727768519
3638,521.3876161341586
3639,483.5390177100722
3640,410.1860517047192
3641,323.57322898344023
3642,270.6025580386378
3643,267.69468829628846
3644,270.2396577885289
3645,232.4384056518501
3646,222.940968001611
3647,198.43016816545548
3648,201.30495017424084
3649,245.00028897693028
3650,289.49539055486997
3651,365.999791786117
3652,415.742288090802
3653,407.87827776665586
3654,391.0439320066734
3655,401.7630025479398
3656,412.7197235044271
3657,411.6964877023392
3658,444.40673321420616
3659,469.0191994973212
3660,460.7069428260686
3661,504.21569157179295
3662,550.5734046502478
3663,504.09316850299433
3664,430.3055424883827
3665,355.8036244019051
3666,303.02927016810906
3667,275.7003415395045
3668,264.2082420537324
3669,259.70131480780555
3670,220.93657707117882
3671,183.8797348353855
3672,200.84791278978452
3673,237.64663774993267
3674,328.7583480008244
3675,387.16806941346465
3676,434.62582091633334
3677,440.8145431469328
3678,424.63308960563916
3679,404.70605350062203
3680,411.59439075562295
3681,416.6538100654052
3682,443.79250317303445
3683,475.23688343788933
3684,505.5670299882836
3685,554.5115987099182
3686,560.8488463001698
3687,519.8469050912772
3688,443.84422921258124
3689,350.4112933240829
3690,299.24722614103825
3691,283.0206454868411
3692,287.19531035747286
3693,265.5995273862434
3694,227.380388151482
3695,191.01854537310274
3696,178.81057031534766
3697,242.9106464003138
3698,331.9788476644687
3699,399.8036445923682
3700,430.36503541598415
3701,429.8190232399435
3702,410.0825866830628
3703,393.52099965527395
3704,392.61862585000955
3705,405.68941967388724
3706,425.7938140012334
3707,451.4197888183197
3708,495.8293336678337
3709,530.5829827559181
3710,543.8596776533877
3711,500.81315736002045
3712,417.0994795467426
3713,318.4747942284521
3714,275.3574572143984
3715,266.82525085364483
3716,272.31633550958475
3717,254.31949371770847
3718,215.7440055979323
3719,192.82738829755294
3720,188.0338620043182
3721,228.14616917625392
3722,300.88916697619834
3723,381.5781044310874
3724,428.170076917745
3725,422.6113800563187
3726,414.67646602545244
3727,410.6649470956576
3728,416.60436878081157
3729,432.0170439742897
3730,447.9505493708476
3731,485.6132397509025
3732,527.287230818275
3733,573.3025346335951
3734,544.0000530128317
3735,510.62860909778146
3736,426.7848287025945
3737,339.04848384320485
3738,274.40994158102274
3739,264.41887894463304
3740,261.2399145711763
3741,257.1100255617546
3742,214.34007373813625
3743,189.53677641761536
3744,189.68071259410522
3745,246.06575263969455
3746,313.8443124402616
3747,370.4436230134189
3748,409.3355258430587
3749,409.46908572221867
3750,428.8050093535934
3751,432.04670903879287
3752,404.37305744093214
3753,417.8655605301143
3754,460.63092895566024
3755,490.9124065713355
3756,541.6075648993377
3757,590.3794311079002
3758,580.7926494761956
3759,541.1616111838034
3760,445.41168053541566
3761,364.80077111053066
3762,310.37881162392426
3763,290.78410220532066
3764,293.880716479501
3765,289.2142509689729
3766,255.4580813682632
3767,204.65086252862113
3768,207.01068659932736
3769,258.5613167539537
3770,328.39316658101745
3771,398.24498362607795
3772,411.48393100929775
3773,407.52941194546503
3774,392.6921143733365
3775,409.75132124994076
3776,412.2867451711299
3777,433.05723260135846
3778,468.0938035727121
3779,495.14644086837365
3780,551.1887216425955
3781,577.4605126385143
3782,591.2856962889434
3783,518.3744288155852
3784,433.6351866971593
3785,353.60365087490123
3786,298.49698850092074
3787,277.2364878749932
3788,291.3188809563735
3789,296.9007689308383
3790,249.5415024848882
3791,176.76334326583466
3792,181.17221974583614
3793,229.81487156176547
3794,308.0408535952307
3795,377.3109826438175
3796,412.6256920566724
3797,403.5373403055188
3798,385.44275287251696
3799,366.35581748986004
3800,367.07813366043115
3801,377.55629501400733
3802,428.09348599078635
3803,470.7314198716887
3804,509.4229793759424
3805,552.6746007041709
3806,546.8223491538162
3807,501.754742661228
3808,397.8670897166264
3809,318.5055385168653
3810,278.750700850884
3811,265.08153632311394
3812,277.80337401895673
3813,251.24658932897879
3814,217.33010495216632
3815,182.6794753660411
3816,185.55425737664706
3817,239.3894259284165
3818,319.44770588821683
3819,387.87775481256114
3820,421.5818170049848
3821,413.7178066802895
3822,389.8487070465099
3823,377.24694485127003
3824,376.63411594224056
3825,388.25578567609796
3826,417.8629086063962
3827,457.24395836509024
3828,482.2239123254786
3829,518.1772500367578
3830,532.0420366286404
3831,486.90527171955233
3832,411.9428551498265
3833,338.12552594771864
3834,281.3079047345208
3835,292.5811195624662
3836,272.57984442539544
3837,238.0897477927787
3838,202.7384670280138
3839,196.45706069172633
3840,176.16417892580287
3841,230.26843804911948
3842,310.190254352577
3843,398.58314514902645
3844,435.120178435709
3845,427.6485818896116
3846,412.58957364645477
3847,402.30350782067643
3848,419.1199130277638
3849,431.23588390273966
3850,447.2304453521292
3851,431.5445802128668
3852,475.87276569291555
3853,519.0079545048281
3854,530.933556065728
3855,483.006013826965
3856,407.30125328303075
3857,327.52863617121534
3858,276.46298936348876
3859,260.66672375903744
3860,245.70059888739536
3861,251.21531341167503
3862,218.95212425252632
3863,187.83257031817803
3864,188.34462864631445
3865,241.0726508775351
3866,320.41225999481924
3867,389.5850364557608
3868,407.4963678802969
3869,406.7472907740782
3870,378.1926518984282
3871,361.81743985613804
3872,339.4301605043804
3873,346.9188245394348
3874,366.0670667513076
3875,393.2426368503457
3876,409.2900042553377
3877,437.7069871887377
3878,430.36761961795696
3879,398.24420504153926
3880,316.7404540433991
3881,246.12338266522914
3882,198.2948797320725
3883,177.33879377701544
3884,204.57289449133788
3885,274.8682970500003
3886,292.3671848109747
3887,327.9411000096244
3888,374.4523786634341
3889,418.6575283274016
3890,436.01411583602567
3891,478.3915119472518
3892,346.22874457230654
3893,269.944069908248
3894,244.74729531542926
3895,232.60096487738124
3896,214.25333952670218
3897,203.1012501948245
3898,165.69853787259927
3899,136.20019351349282
3900,127.53164135568483
3901,186.21433947720428
3902,287.4871366411255
3903,329.9374366482125
3904,393.58693108321756
3905,391.04693702351136
3906,364.4315780446759
3907,327.1529738741613
3908,361.94104787553476
3909,375.23786485039676
3910,368.9072784857816
3911,425.830530313142
3912,445.99570919041815
3913,484.90104729058834
3914,496.85547345853934
3915,463.69828167740445
3916,388.27817602322085
3917,308.91837582067114
3918,269.885878291404
3919,261.9540493267612
3920,265.000109756817
3921,228.9332264574294
3922,204.4571156701582
3923,178.5093067270893
